data,casi,casi_media7gg
2021-01-26,444,406.85714285714283
2021-01-27,434,403.0
2021-01-28,395,396.85714285714283
2021-01-29,354,391.0
2021-01-30,383,385.0
2021-01-31,371,375.7142857142857
2021-02-01,356,367.42857142857144
2021-02-02,402,375.57142857142856
2021-02-03,369,369.85714285714283
2021-02-04,337,360.2857142857143
2021-02-05,411,356.57142857142856
2021-02-06,343,350.14285714285717
2021-02-07,304,338.85714285714283
2021-02-08,330,333.2857142857143
2021-02-09,357,315.57142857142856
2021-02-10,290,302.85714285714283
2021-02-11,298,298.2857142857143
2021-02-12,287,291.7142857142857
2021-02-13,254,282.0
2021-02-14,272,289.14285714285717
2021-02-15,284,290.14285714285717
2021-02-16,289,291.0
2021-02-17,340,291.14285714285717
2021-02-18,305,290.42857142857144
2021-02-19,293,301.0
2021-02-20,255,306.7142857142857
2021-02-21,267,293.0
2021-02-22,358,288.7142857142857
2021-02-23,329,287.85714285714283
2021-02-24,244,291.7142857142857
2021-02-25,275,288.14285714285717
2021-02-26,287,283.42857142857144
2021-02-27,282,282.42857142857144
2021-02-28,242,294.57142857142856
2021-03-01,325,300.14285714285717
2021-03-02,322,305.57142857142856
2021-03-03,329,306.85714285714283
2021-03-04,314,316.2857142857143
2021-03-05,325,314.0
2021-03-06,291,314.57142857142856
2021-03-07,308,319.42857142857144
2021-03-08,309,329.42857142857144
2021-03-09,326,340.2857142857143
2021-03-10,363,350.57142857142856
2021-03-11,384,351.0
2021-03-12,401,361.0
2021-03-13,363,377.42857142857144
2021-03-14,311,383.85714285714283
2021-03-15,379,388.7142857142857
2021-03-16,441,389.2857142857143
2021-03-17,408,392.2857142857143
2021-03-18,418,407.0
2021-03-19,405,409.7142857142857
2021-03-20,384,414.14285714285717
2021-03-21,414,421.0
2021-03-22,398,424.57142857142856
2021-03-23,472,430.57142857142856
2021-03-24,456,430.14285714285717
2021-03-25,443,427.14285714285717
2021-03-26,447,435.7142857142857
2021-03-27,381,428.2857142857143
2021-03-28,393,427.85714285714283
2021-03-29,458,429.0
2021-03-30,420,429.0
2021-03-31,453,439.2857142857143
2021-04-01,451,439.0
2021-04-02,447,432.2857142857143
2021-04-03,453,441.42857142857144
2021-04-04,391,435.85714285714283
2021-04-05,411,433.2857142857143
2021-04-06,484,430.42857142857144
2021-04-07,414,422.57142857142856
2021-04-08,433,422.7142857142857
