data,casi,casi_media7gg
2021-03-28,1398,1737.7142857142858
2021-03-29,1851,1719.142857142857
2021-03-30,1756,1707.5714285714287
2021-03-31,1717,1695.4285714285713
2021-04-01,1721,1680.7142857142858
2021-04-02,1819,1612.2857142857142
2021-04-03,1606,1589.857142857143
2021-04-04,1295,1555.142857142857
2021-04-05,1372,1504.7142857142858
2021-04-06,1599,1443.142857142857
2021-04-07,1474,1393.857142857143
2021-04-08,1368,1367.2857142857142
2021-04-09,1388,1346.0
2021-04-10,1261,1303.0
2021-04-11,1109,1255.857142857143
2021-04-12,1223,1221.0
2021-04-13,1298,1171.7142857142858
2021-04-14,1144,1135.142857142857
2021-04-15,1124,1120.142857142857
2021-04-16,1043,1102.7142857142858
2021-04-17,1005,1075.857142857143
2021-04-18,1004,1067.0
2021-04-19,1101,1048.0
2021-04-20,1110,1046.7142857142858
2021-04-21,1082,1037.5714285714287
2021-04-22,991,1012.2857142857143
2021-04-23,1034,997.4285714285714
2021-04-24,941,971.2857142857143
2021-04-25,827,955.0
2021-04-26,997,934.2857142857143
2021-04-27,927,913.5714285714286
2021-04-28,968,884.8571428571429
2021-04-29,846,862.0
2021-04-30,889,841.2857142857143
2021-05-01,740,828.0
2021-05-02,667,796.1428571428571
2021-05-03,852,771.5714285714286
2021-05-04,834,740.4285714285714
2021-05-05,745,722.2857142857143
2021-05-06,674,691.5714285714286
2021-05-07,671,663.1428571428571
2021-05-08,613,620.2857142857143
2021-05-09,452,592.4285714285714
2021-05-10,653,573.2857142857143
2021-05-11,534,548.0
2021-05-12,550,520.0
2021-05-13,540,506.85714285714283
2021-05-14,494,481.0
2021-05-15,417,459.7142857142857
2021-05-16,360,434.85714285714283
2021-05-17,472,411.14285714285717
2021-05-18,385,388.2857142857143
2021-05-19,376,367.14285714285717
2021-05-20,374,353.57142857142856
2021-05-21,334,329.0
2021-05-22,269,310.0
2021-05-23,265,297.57142857142856
2021-05-24,300,276.85714285714283
2021-05-25,252,267.85714285714283
2021-05-26,289,260.42857142857144
2021-05-27,229,249.0
2021-05-28,271,237.42857142857142
2021-05-29,217,233.28571428571428
2021-05-30,185,217.0
2021-05-31,219,211.14285714285714
2021-06-01,223,201.0
2021-06-02,175,192.14285714285714
2021-06-03,188,188.57142857142858
2021-06-04,200,184.28571428571428
2021-06-05,155,176.28571428571428
2021-06-06,160,172.57142857142858
2021-06-07,189,164.0
2021-06-08,167,153.28571428571428
2021-06-09,149,149.14285714285714
2021-06-10,128,142.57142857142858
2021-06-11,125,131.42857142857142
2021-06-12,126,125.57142857142857
2021-06-13,114,119.71428571428571
2021-06-14,111,114.42857142857143
2021-06-15,126,109.85714285714286
2021-06-16,108,101.71428571428571
2021-06-17,91,94.85714285714286
2021-06-18,93,89.85714285714286
2021-06-19,69,86.42857142857143
2021-06-20,66,81.57142857142857
2021-06-21,76,81.0
2021-06-22,102,77.0
2021-06-23,74,76.71428571428571
2021-06-24,87,75.42857142857143
2021-06-25,65,75.57142857142857
2021-06-26,67,71.0
2021-06-27,57,69.42857142857143
2021-06-28,77,67.28571428571429
2021-06-29,70,65.71428571428571
2021-06-30,63,64.57142857142857
2021-07-01,72,66.28571428571429
2021-07-02,54,64.85714285714286
2021-07-03,59,64.42857142857143
2021-07-04,69,68.0
2021-07-05,67,70.42857142857143
2021-07-06,67,74.28571428571429
2021-07-07,88,76.14285714285714
2021-07-08,89,76.42857142857143
2021-07-09,81,79.14285714285714
2021-07-10,72,85.28571428571429
2021-07-11,71,85.85714285714286
2021-07-12,86,88.28571428571429
2021-07-13,110,93.71428571428571
2021-07-14,92,100.42857142857143
2021-07-15,106,106.85714285714286
2021-07-16,119,118.42857142857143
2021-07-17,119,125.14285714285714
2021-07-18,116,137.14285714285714
2021-07-19,167,149.71428571428572
2021-07-20,157,159.0
2021-07-21,176,168.28571428571428
2021-07-22,194,182.0
2021-07-23,184,188.85714285714286
2021-07-24,184,196.0
2021-07-25,212,202.42857142857142
2021-07-26,215,204.85714285714286
2021-07-27,207,215.28571428571428
2021-07-28,221,221.28571428571428
2021-07-29,211,224.71428571428572
2021-07-30,257,232.85714285714286
2021-07-31,226,246.28571428571428
2021-08-01,236,254.14285714285714
2021-08-02,272,264.7142857142857
2021-08-03,301,272.14285714285717
2021-08-04,276,280.0
2021-08-05,285,283.57142857142856
2021-08-06,309,294.2857142857143
2021-08-07,281,298.0
2021-08-08,261,305.7142857142857
2021-08-09,347,311.14285714285717
2021-08-10,327,317.85714285714283
2021-08-11,330,324.0
2021-08-12,323,329.57142857142856
2021-08-13,356,337.7142857142857
2021-08-14,324,340.14285714285717
2021-08-15,300,348.85714285714283
2021-08-16,404,353.7142857142857
2021-08-17,344,351.57142857142856
2021-08-18,391,357.7142857142857
2021-08-19,357,356.14285714285717
2021-08-20,341,352.14285714285717
2021-08-21,367,357.0
2021-08-22,289,353.42857142857144
2021-08-23,376,360.2857142857143
2021-08-24,378,365.57142857142856
2021-08-25,366,364.85714285714283
2021-08-26,405,369.42857142857144
2021-08-27,378,361.85714285714283
2021-08-28,362,357.0
2021-08-29,321,354.14285714285717
2021-08-30,323,349.0
2021-08-31,344,342.85714285714283
2021-09-01,346,339.0
2021-09-02,369,330.14285714285717
2021-09-03,335,333.0
2021-09-04,335,332.2857142857143
2021-09-05,259,327.0
2021-09-06,343,317.42857142857144
2021-09-07,339,312.7142857142857
2021-09-08,309,306.2857142857143
2021-09-09,302,304.2857142857143
2021-09-10,302,300.85714285714283
2021-09-11,290,290.85714285714283
2021-09-12,245,282.0
2021-09-13,319,278.14285714285717
2021-09-14,269,272.2857142857143
2021-09-15,247,263.85714285714283
2021-09-16,275,258.2857142857143
2021-09-17,261,245.57142857142858
2021-09-18,231,240.14285714285714
2021-09-19,206,234.14285714285714
2021-09-20,230,229.28571428571428
2021-09-21,231,220.14285714285714
2021-09-22,205,213.28571428571428
2021-09-23,241,206.0
2021-09-24,197,205.0
2021-09-25,183,198.57142857142858
2021-09-26,155,193.0
2021-09-27,223,184.0
2021-09-28,186,183.42857142857142
2021-09-29,166,181.57142857142858
2021-09-30,178,181.0
2021-10-01,193,174.28571428571428
2021-10-02,170,172.28571428571428
2021-10-03,151,170.14285714285714
2021-10-04,176,168.28571428571428
2021-10-05,172,162.0
2021-10-06,151,157.28571428571428
2021-10-07,165,153.42857142857142
2021-10-08,149,149.0
2021-10-09,137,147.0
2021-10-10,124,148.14285714285714
2021-10-11,145,144.14285714285714
